person,recording_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
1.0,1.0,0.3930988013744354,0.44908854365348816,0.0,0.0,0.3882017433643341,0.44307729601860046,0.0,0.0,0.3738822340965271,0.4535602927207947,0.39427947998046875,0.5026630163192749,0.3589901626110077,0.5053041577339172,0.42154160141944885,0.5370305776596069,0.3438176214694977,0.5618436336517334,0.4530099034309387,0.5475594401359558,0.3703383207321167,0.5795626640319824,0.39175161719322205,0.6101672649383545,0.36943626403808594,0.6163692474365234,0.40780678391456604,0.6867315173149109,0.38843974471092224,0.6979695558547974,0.3984721004962921,0.7614683508872986,0.38141852617263794,0.7834500074386597
1.0,1.0,0.39152923226356506,0.4478173851966858,0.0,0.0,0.38685259222984314,0.4413493871688843,0.0,0.0,0.37264758348464966,0.45041677355766296,0.3929816782474518,0.5013553500175476,0.35678768157958984,0.5024687051773071,0.42053303122520447,0.5352095365524292,0.3399619460105896,0.5588082075119019,0.45160821080207825,0.5433021187782288,0.36702394485473633,0.5803634524345398,0.38947123289108276,0.6095653176307678,0.36696165800094604,0.6152751445770264,0.4042292833328247,0.6845869421958923,0.3858189880847931,0.696305513381958,0.39277130365371704,0.7586305141448975,0.38082894682884216,0.7824923992156982
1.0,1.0,0.3891901671886444,0.4457508623600006,0.3882392346858978,0.4395875632762909,0.3841823935508728,0.4393792152404785,0.0,0.0,0.37076467275619507,0.44933462142944336,0.3908904492855072,0.5013275146484375,0.35435256361961365,0.5023840069770813,0.41875049471855164,0.5333280563354492,0.3383554518222809,0.5622957348823547,0.44957035779953003,0.5408871173858643,0.3635399043560028,0.5838611125946045,0.3874913454055786,0.6112052798271179,0.3659643828868866,0.6156088709831238,0.4040237367153168,0.6892771124839783,0.3830668330192566,0.6923409104347229,0.3712422251701355,0.7554667592048645,0.38288915157318115,0.7838260531425476
1.0,1.0,0.3881174921989441,0.44758397340774536,0.3868584632873535,0.4409850239753723,0.38339099287986755,0.44083914160728455,0.0,0.0,0.36986270546913147,0.44932472705841064,0.38976147770881653,0.5010414719581604,0.3517342805862427,0.5013888478279114,0.4176134169101715,0.5318095088005066,0.33669501543045044,0.5618385672569275,0.4497550427913666,0.5384116172790527,0.36065149307250977,0.5856600999832153,0.38577890396118164,0.6118565797805786,0.36343371868133545,0.6154506206512451,0.3997427821159363,0.6911964416503906,0.3832103908061981,0.6904097199440002,0.3651510179042816,0.7539607286453247,0.38018855452537537,0.7816004753112793
1.0,1.0,0.3865315318107605,0.449115514755249,0.38582852482795715,0.44257891178131104,0.3821699023246765,0.44180503487586975,0.0,0.0,0.3677792549133301,0.4482269287109375,0.3888813555240631,0.5008077621459961,0.34980809688568115,0.5011877417564392,0.415126234292984,0.5306059122085571,0.3342576324939728,0.562145471572876,0.4478893280029297,0.5404943823814392,0.3588508069515228,0.5860087871551514,0.38380715250968933,0.6116876006126404,0.3616666793823242,0.6146596074104309,0.38628217577934265,0.691418468952179,0.3853486180305481,0.692073404788971,0.3563876748085022,0.7494752407073975,0.37968355417251587,0.7798638939857483
1.0,1.0,0.38558265566825867,0.45221397280693054,0.0,0.0,0.38121336698532104,0.44508159160614014,0.0,0.0,0.3672752380371094,0.4524548351764679,0.38840988278388977,0.5049049854278564,0.3494524657726288,0.5048251748085022,0.4149622917175293,0.5339548587799072,0.3335237503051758,0.5662431716918945,0.446251779794693,0.5412200689315796,0.3572525084018707,0.5893542766571045,0.3824249804019928,0.614166796207428,0.3609868586063385,0.6166485548019409,0.38120269775390625,0.6951057314872742,0.38584479689598083,0.6910639405250549,0.3500448167324066,0.7546660304069519,0.38050708174705505,0.7802858948707581
1.0,1.0,0.38423842191696167,0.455130934715271,0.383088618516922,0.4484013020992279,0.37956905364990234,0.44846826791763306,0.0,0.0,0.36542218923568726,0.45689520239830017,0.3868980407714844,0.5081076622009277,0.34770146012306213,0.509734034538269,0.4129487872123718,0.5374124050140381,0.3324038088321686,0.5714858770370483,0.44384586811065674,0.5470749735832214,0.35715416073799133,0.5955339074134827,0.3821567893028259,0.6164590120315552,0.3610049784183502,0.619324266910553,0.3792959153652191,0.6983295679092407,0.38599637150764465,0.6911236643791199,0.3434702754020691,0.7571967840194702,0.38070592284202576,0.7832744121551514
1.0,1.0,0.38274869322776794,0.4583953022956848,0.38213539123535156,0.4516761004924774,0.3779871165752411,0.451860636472702,0.0,0.0,0.364402711391449,0.4602523744106293,0.3851872682571411,0.5112993121147156,0.3491789400577545,0.5124315023422241,0.4109545946121216,0.5421654582023621,0.3322146534919739,0.5735393166542053,0.44225701689720154,0.5495553016662598,0.3568900525569916,0.5961881875991821,0.3794478476047516,0.6191421747207642,0.36110401153564453,0.6208339333534241,0.3752480447292328,0.7004372477531433,0.38670438528060913,0.6884569525718689,0.3363662660121918,0.7638297080993652,0.38146108388900757,0.7828038930892944
1.0,1.0,0.382467657327652,0.4634046256542206,0.38220900297164917,0.4565907120704651,0.37789908051490784,0.45630818605422974,0.0,0.0,0.364143043756485,0.4623647928237915,0.38263213634490967,0.5142271518707275,0.34998515248298645,0.5138804316520691,0.4087725877761841,0.5472529530525208,0.33317869901657104,0.5762901902198792,0.44026893377304077,0.5522793531417847,0.3573824465274811,0.5975818037986755,0.37600988149642944,0.6216633319854736,0.3604756295681,0.6223942637443542,0.3714666962623596,0.7010971903800964,0.38771161437034607,0.6880955100059509,0.33166953921318054,0.7665072679519653,0.38191670179367065,0.7821101546287537
1.0,1.0,0.3820485472679138,0.4622288942337036,0.3817717730998993,0.45580294728279114,0.3773338198661804,0.45547187328338623,0.0,0.0,0.36394959688186646,0.46307891607284546,0.3811437487602234,0.5153416991233826,0.35053473711013794,0.5150822401046753,0.4064653813838959,0.5490540266036987,0.3340985178947449,0.5776821374893188,0.4363865852355957,0.5536231398582458,0.35960909724235535,0.5985319018363953,0.3736087381839752,0.6209380030632019,0.35971298813819885,0.6217052936553955,0.36836156249046326,0.7005491256713867,0.3876340985298157,0.6883836388587952,0.32963353395462036,0.7695138454437256,0.3825743496417999,0.7825007438659668
